Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      1.29171      0.00000      0.00000      0.00000
      1.30171      0.00000      0.00000      0.00000
      1.31171      0.00000      0.00000      0.00000
      1.32171      0.00000      0.00000      0.00000
      1.33171      0.00000      0.00000      0.00000
      1.34171      0.00000      0.00000      0.00000
      1.35171      0.00000      0.00000      0.00000
      1.36171      0.00000      0.00000      0.00000
      1.37171      0.00000      0.00000      0.00000
      1.38171      0.00000      0.00000      0.00000
      1.39171      0.00000      0.00000      0.00000
      1.40171      0.00000      0.00000      0.00000
      1.41171      0.00000      0.00000      0.00000
      1.42171      0.00000      0.00000      0.00000
      1.43171      0.00000      0.00000      0.00000
      1.44171      0.00000      0.00000      0.00000
      1.45171      0.00000      0.00000      0.00000
      1.46171      0.00000      0.00000      0.00000
      1.47171      0.00000      0.00000      0.00000
      1.48171      0.00000      0.00000      0.00000
      1.49171      0.00000      0.00000      0.00000
      1.50171      0.00000      0.00000      0.00000
      1.51171      0.00000      0.00000      0.00000
      1.52171      0.00000      0.00000      0.00000
      1.53171      0.00000      0.00000      0.00000
      1.54171      0.00000      0.00000      0.00000
      1.55171      0.00000      0.00000      0.00000
      1.56171      0.00000      0.00000      0.00000
      1.57171      0.00000      0.00000      0.00000
      1.58171      0.00000      0.00000      0.00000
      1.59171      0.00000      0.00000      0.00000
      1.60171      0.00000      0.00000      0.00000
      1.61171      0.00000      0.00000      0.00000
      1.62171      0.00000      0.00000      0.00000
      1.63171      0.00000      0.00000      0.00000
      1.64171      0.00000      0.00000      0.00000
      1.65171      0.00001      0.00000      0.00000
      1.66171      0.00007      0.00004      0.00003
      1.67171      0.00044      0.00023      0.00022
      1.68171      0.00225      0.00116      0.00109
      1.69171      0.00927      0.00480      0.00447
      1.70171      0.03126      0.01631      0.01495
      1.71171      0.08687      0.04572      0.04114
      1.72171      0.20072      0.10679      0.09393
      1.73171      0.39066      0.21049      0.18017
      1.74171      0.65139      0.35617      0.29523
      1.75171      0.95103      0.52838      0.42264
      1.76171      1.24923      0.70488      0.54435
      1.77171      1.52453      0.87031      0.65422
      1.78171      1.78680      1.02436      0.76245
      1.79171      2.06180      1.17678      0.88503
      1.80171      2.35858      1.33281      1.02577
      1.81171      2.65092      1.48295      1.16797
      1.82171      2.89574      1.60925      1.28649
      1.83171      3.07240      1.70249      1.36991
      1.84171      3.19917      1.77068      1.42850
      1.85171      3.30891      1.82948      1.47943
      1.86171      3.41550      1.88689      1.52861
      1.87171      3.50891      1.93866      1.57025
      1.88171      3.57719      1.97716      1.60003
      1.89171      3.62771      2.00445      1.62326
      1.90171      3.68808      2.03666      1.65142
      1.91171      3.78487      2.09156      1.69331
      1.92171      3.91882      2.17015      1.74867
      1.93171      4.06576      2.25593      1.80984
      1.94171      4.20654      2.33537      1.87117
      1.95171      4.35124      2.41347      1.93777
      1.96171      4.52955      2.50574      2.02382
      1.97171      4.76123      2.62106      2.14017
      1.98171      5.03850      2.75709      2.28141
      1.99171      5.32723      2.90376      2.42347
      2.00171      5.57407      3.04119      2.53288
      2.01171      5.72221      3.14025      2.58196
      2.02171      5.74396      3.18030      2.56366
      2.03171      5.66688      3.16960      2.49728
      2.04171      5.55960      3.14183      2.41777
      2.05171      5.48628      3.13179      2.35449
      2.06171      5.47291      3.15679      2.31612
      2.07171      5.51116      3.21720      2.29396
      2.08171      5.58643      3.30767      2.27876
      2.09171      5.69757      3.42501      2.27257
      2.10171      5.84663      3.56394      2.28269
      2.11171      6.01090      3.70572      2.30517
      2.12171      6.13349      3.81498      2.31850
      2.13171      6.15247      3.85586      2.29662
      2.14171      6.04819      3.81877      2.22942
      2.15171      5.86429      3.73372      2.13057
      2.16171      5.67567      3.65165      2.02402
      2.17171      5.52904      3.60597      1.92306
      2.18171      5.41878      3.59408      1.82470
      2.19171      5.32498      3.60024      1.72474
      2.20171      5.26104      3.62839      1.63265
      2.21171      5.26600      3.69953      1.56647
      2.22171      5.35780      3.82206      1.53575
      2.23171      5.51900      3.98350      1.53550
      2.24171      5.72916      4.17312      1.55604
      2.25171      5.98468      4.39290      1.59177
      2.26171      6.27233      4.63477      1.63756
      2.27171      6.53410      4.85336      1.68074
      2.28171      6.67102      4.96913      1.70189
      2.29171      6.59006      4.90364      1.68642
      2.30171      6.26153      4.62439      1.63713
      2.31171      5.74700      4.17012      1.57688
      2.32171      5.17808      3.63930      1.53878
      2.33171      4.70524      3.15269      1.55254
      2.34171      4.45260      2.81567      1.63694
      2.35171      4.48926      2.69140      1.79787
      2.36171      4.80604      2.78149      2.02455
      2.37171      5.30613      3.02155      2.28458
      2.38171      5.83950      3.30879      2.53071
      2.39171      6.27522      3.55348      2.72174
      2.40171      6.55138      3.71358      2.83780
      2.41171      6.66131      3.78600      2.87531
      2.42171      6.61682      3.78014      2.83668
      2.43171      6.45262      3.71535      2.73727
      2.44171      6.25552      3.63621      2.61931
      2.45171      6.14556      3.60411      2.54145
      2.46171      6.20374      3.66041      2.54332
      2.47171      6.42667      3.80351      2.62316
      2.48171      6.75012      4.00096      2.74915
      2.49171      7.09299      4.21055      2.88244
      2.50171      7.37572      4.38804      2.98769
      2.51171      7.52904      4.49279      3.03624
      2.52171      7.51801      4.50365      3.01436
      2.53171      7.36772      4.43388      2.93384
      2.54171      7.15888      4.32752      2.83136
      2.55171      6.98305      4.23456      2.74849
      2.56171      6.88408      4.18071      2.70338
      2.57171      6.83495      4.15546      2.67949
      2.58171      6.77463      4.13023      2.64441
      2.59171      6.67036      4.08957      2.58080
      2.60171      6.54077      4.04226      2.49850
      2.61171      6.42032      4.00155      2.41877
      2.62171      6.31694      3.96448      2.35247
      2.63171      6.21728      3.91970      2.29759
      2.64171      6.12250      3.86944      2.25306
      2.65171      6.05875      3.83243      2.22632
      2.66171      6.04896      3.82433      2.22463
      2.67171      6.08289      3.84064      2.24225
      2.68171      6.11839      3.85972      2.25866
      2.69171      6.11063      3.86002      2.25061
      2.70171      6.04448      3.83574      2.20873
      2.71171      5.94703      3.80215      2.14488
      2.72171      5.86722      3.78616      2.08106
      2.73171      5.82772      3.80025      2.02747
      2.74171      5.79376      3.82002      1.97374
      2.75171      5.70536      3.79853      1.90683
      2.76171      5.54707      3.71108      1.83599
      2.77171      5.37523      3.58167      1.79356
      2.78171      5.26935      3.46053      1.80882
      2.79171      5.25874      3.37716      1.88158
      2.80171      5.29878      3.31798      1.98080
      2.81171      5.32023      3.25123      2.06900
      2.82171      5.30326      3.17209      2.13118
      2.83171      5.30209      3.11743      2.18466
      2.84171      5.39001      3.12876      2.26125
      2.85171      5.57091      3.19808      2.37283
      2.86171      5.74740      3.25733      2.49007
      2.87171      5.79588      3.23289      2.56299
      2.88171      5.68828      3.11576      2.57252
      2.89171      5.53527      2.97633      2.55895
      2.90171      5.50212      2.90993      2.59218
      2.91171      5.68142      2.96720      2.71422
      2.92171      6.03407      3.12594      2.90813
      2.93171      6.42164      3.31208      3.10956
      2.94171      6.67969      3.44002      3.23967
      2.95171      6.68684      3.44729      3.23956
      2.96171      6.41545      3.31895      3.09650
      2.97171      5.94926      3.09765      2.85161
      2.98171      5.44298      2.86284      2.58014
      2.99171      5.02835      2.67878      2.34957
      3.00171      4.73382      2.55169      2.18213
      3.01171      4.49656      2.44153      2.05503
      3.02171      4.25556      2.31609      1.93947
      3.03171      4.02254      2.18683      1.83570
      3.04171      3.85881      2.09193      1.76688
      3.05171      3.79648      2.05236      1.74412
      3.06171      3.79286      2.04754      1.74532
      3.07171      3.76225      2.03204      1.73021
      3.08171      3.65181      1.97678      1.67503
      3.09171      3.48681      1.89447      1.59235
      3.10171      3.34354      1.82526      1.51828
      3.11171      3.28170      1.79992      1.48179
      3.12171      3.29866      1.81515      1.48352
      3.13171      3.33653      1.83738      1.49915
      3.14171      3.32907      1.82795      1.50113
      3.15171      3.24800      1.76995      1.47806
      3.16171      3.11190      1.67623      1.43566
      3.17171      2.96128      1.57583      1.38545
      3.18171      2.83370      1.49594      1.33776
      3.19171      2.75586      1.45341      1.30244
      3.20171      2.74184      1.45330      1.28854
      3.21171      2.78918      1.48870      1.30047
      3.22171      2.87692      1.54248      1.33444
      3.23171      2.96876      1.59223      1.37653
      3.24171      3.02396      1.61837      1.40559
      3.25171      3.02029      1.61404      1.40625
      3.26171      2.97405      1.59012      1.38393
      3.27171      2.92671      1.56555      1.36116
      3.28171      2.90203      1.54879      1.35324
      3.29171      2.88111      1.53007      1.35104
      3.30171      2.82411      1.49278      1.33133
      3.31171      2.71269      1.43082      1.28187
      3.32171      2.57403      1.35784      1.21619
      3.33171      2.47101      1.30315      1.16786
      3.34171      2.46235      1.29423      1.16812
      3.35171      2.55460      1.33440      1.22020
      3.36171      2.68761      1.39572      1.29188
      3.37171      2.77407      1.43737      1.33670
      3.38171      2.76110      1.43384      1.32727
      3.39171      2.66333      1.38954      1.27379
      3.40171      2.54576      1.33130      1.21446
      3.41171      2.47079      1.28595      1.18484
      3.42171      2.44897      1.25949      1.18948
      3.43171      2.43430      1.23459      1.19971
      3.44171      2.36822      1.18859      1.17963
      3.45171      2.23319      1.11640      1.11680
      3.46171      2.07196      1.03869      1.03327
      3.47171      1.95978      0.98905      0.97073
      3.48171      1.95227      0.99009      0.96219
      3.49171      2.04806      1.03736      1.01070
      3.50171      2.19221      1.10273      1.08948
      3.51171      2.31390      1.15343      1.16047
      3.52171      2.36933      1.17194      1.19739
      3.53171      2.36201      1.16340      1.19861
      3.54171      2.32646      1.14522      1.18124
      3.55171      2.28822      1.12772      1.16050
      3.56171      2.24013      1.10505      1.13508
      3.57171      2.16086      1.06608      1.09479
      3.58171      2.05024      1.01118      1.03907
      3.59171      1.93724      0.95479      0.98245
      3.60171      1.85789      0.91399      0.94390
      3.61171      1.83333      0.89806      0.93527
      3.62171      1.86102      0.90520      0.95582
      3.63171      1.91584      0.92395      0.99189
      3.64171      1.96457      0.94025      1.02432
      3.65171      1.98937      0.94760      1.04177
      3.66171      1.99985      0.95121      1.04864
      3.67171      2.02236      0.96224      1.06012
      3.68171      2.07450      0.98703      1.08747
      3.69171      2.14347      1.01907      1.12441
      3.70171      2.18928      1.04116      1.14812
      3.71171      2.17530      1.03817      1.13713
      3.72171      2.09994      1.00957      1.09037
      3.73171      2.00324      0.97210      1.03114
      3.74171      1.94716      0.95217      0.99499
      3.75171      1.98492      0.97362      1.01130
      3.76171      2.13351      1.04556      1.08795
      3.77171      2.35917      1.15431      1.20486
      3.78171      2.58768      1.26632      1.32136
      3.79171      2.74116      1.34437      1.39679
      3.80171      2.77753      1.36650      1.41103
      3.81171      2.70315      1.33327      1.36989
      3.82171      2.55513      1.26093      1.29420
      3.83171      2.37406      1.16923      1.20483
      3.84171      2.18829      1.07327      1.11502
      3.85171      2.01500      0.98257      1.03243
      3.86171      1.86804      0.90399      0.96405
      3.87171      1.75932      0.84276      0.91657
      3.88171      1.69111      0.79986      0.89125
      3.89171      1.64861      0.76922      0.87939
      3.90171      1.60352      0.73904      0.86448
      3.91171      1.53086      0.69875      0.83211
      3.92171      1.43031      0.64828      0.78204
      3.93171      1.33299      0.60102      0.73197
      3.94171      1.28081      0.57494      0.70587
      3.95171      1.29312      0.57789      0.71524
      3.96171      1.35232      0.60160      0.75072
      3.97171      1.42175      0.63000      0.79175
      3.98171      1.47790      0.65331      0.82459
      3.99171      1.52831      0.67555      0.85276
      4.00171      1.60212      0.70981      0.89231
      4.01171      1.72325      0.76618      0.95706
      4.02171      1.89005      0.84310      1.04695
      4.03171      2.07831      0.92907      1.14925
      4.04171      2.26121      1.01196      1.24925
      4.05171      2.42557      1.08630      1.33926
      4.06171      2.57384      1.15390      1.41994
      4.07171      2.71885      1.22104      1.49781
      4.08171      2.87985      1.29655      1.58331
      4.09171      3.07733      1.38940      1.68793
      4.10171      3.32432      1.50498      1.81933
      4.11171      3.62405      1.64431      1.97974
      4.12171      3.98042      1.80896      2.17146
      4.13171      4.40642      2.00468      2.40174
      4.14171      4.90943      2.23429      2.67515
      4.15171      5.45670      2.48224      2.97446
      4.16171      5.95507      2.70654      3.24853
      4.17171      6.27916      2.85241      3.42675
      4.18171      6.33990      2.88241      3.45748
      4.19171      6.14027      2.79939      3.34089
      4.20171      5.76914      2.64212      3.12702
      4.21171      5.33786      2.45804      2.87982
      4.22171      4.91480      2.27634      2.63847
      4.23171      4.50968      2.10215      2.40753
      4.24171      4.10742      1.93055      2.17687
      4.25171      3.70751      1.76184      1.94567
      4.26171      3.33293      1.60453      1.72840
      4.27171      3.01405      1.46949      1.54455
      4.28171      2.77267      1.36524      1.40744
      4.29171      2.61556      1.29603      1.31953
      4.30171      2.53173      1.25955      1.27218
      4.31171      2.49286      1.24494      1.24791
      4.32171      2.46248      1.23577      1.22672
      4.33171      2.41345      1.21813      1.19531
      4.34171      2.34126      1.18820      1.15305
      4.35171      2.26220      1.15293      1.10928
      4.36171      2.20069      1.12511      1.07558
      4.37171      2.17681      1.11701      1.05980
      4.38171      2.19381      1.13203      1.06178
      4.39171      2.22417      1.15555      1.06861
      4.40171      2.21340      1.15694      1.05646
      4.41171      2.12018      1.11250      1.00769
      4.42171      1.96515      1.03327      0.93187
      4.43171      1.82881      0.96399      0.86482
      4.44171      1.78386      0.94523      0.83863
      4.45171      1.82436      0.97378      0.85058
      4.46171      1.86723      1.00326      0.86397
      4.47171      1.83060      0.98786      0.84273
      4.48171      1.71149      0.92602      0.78548
      4.49171      1.58392      0.85942      0.72449
      4.50171      1.52359      0.83077      0.69283
      4.51171      1.53905      0.84474      0.69431
      4.52171      1.57200      0.86818      0.70381
      4.53171      1.55844      0.86472      0.69372
      4.54171      1.48832      0.82864      0.65968
      4.55171      1.40634      0.78553      0.62082
      4.56171      1.35824      0.76162      0.59662
      4.57171      1.34433      0.75718      0.58714
      4.58171      1.32775      0.75099      0.57675
      4.59171      1.27893      0.72588      0.55305
      4.60171      1.20551      0.68618      0.51933
      4.61171      1.14310      0.65261      0.49048
      4.62171      1.12253      0.64323      0.47930
      4.63171      1.14396      0.65822      0.48574
      4.64171      1.17715      0.67998      0.49717
      4.65171      1.18663      0.68784      0.49878
      4.66171      1.15970      0.67439      0.48531
      4.67171      1.11156      0.64844      0.46313
      4.68171      1.06521      0.62332      0.44189
      4.69171      1.03071      0.60484      0.42587
      4.70171      1.00330      0.59025      0.41305
      4.71171      0.97432      0.57461      0.39972
      4.72171      0.94259      0.55738      0.38521
      4.73171      0.92000      0.54572      0.37428
      4.74171      0.92324      0.54951      0.37374
      4.75171      0.95301      0.56904      0.38397
      4.76171      0.98411      0.58918      0.39492
      4.77171      0.98427      0.59061      0.39366
      4.78171      0.94388      0.56760      0.37628
      4.79171      0.88374      0.53271      0.35103
      4.80171      0.83463      0.50451      0.33012
      4.81171      0.81352      0.49321      0.32030
      4.82171      0.81777      0.49720      0.32057
      4.83171      0.83338      0.50796      0.32542
      4.84171      0.84284      0.51484      0.32800
      4.85171      0.82898      0.50734      0.32165
      4.86171      0.78077      0.47867      0.30210
      4.87171      0.70123      0.43063      0.27060
      4.88171      0.60849      0.37429      0.23419
      4.89171      0.52535      0.32370      0.20165
      4.90171      0.46569      0.28744      0.17825
      4.91171      0.42875      0.26512      0.16363
      4.92171      0.40435      0.25051      0.15384
      4.93171      0.38231      0.23733      0.14499
      4.94171      0.35626      0.22159      0.13468
      4.95171      0.32075      0.19985      0.12090
      4.96171      0.27057      0.16882      0.10175
      4.97171      0.20624      0.12881      0.07742
      4.98171      0.13755      0.08598      0.05157
      4.99171      0.07840      0.04903      0.02937
      5.00171      0.03758      0.02351      0.01407
      5.01171      0.01498      0.00938      0.00560
      5.02171      0.00493      0.00309      0.00184
      5.03171      0.00133      0.00083      0.00050
      5.04171      0.00029      0.00018      0.00011
      5.05171      0.00005      0.00003      0.00002
      5.06171      0.00001      0.00000      0.00000
      5.07171      0.00000      0.00000      0.00000
      5.08171      0.00000      0.00000      0.00000
      5.09171      0.00000      0.00000      0.00000
      5.10171      0.00000      0.00000      0.00000
      5.11171      0.00000      0.00000      0.00000
      5.12171      0.00000      0.00000      0.00000
      5.13171      0.00000      0.00000      0.00000
      5.14171      0.00000      0.00000      0.00000
      5.15171      0.00000      0.00000      0.00000
      5.16171      0.00000      0.00000      0.00000
      5.17171      0.00000      0.00000      0.00000
      5.18171      0.00000      0.00000      0.00000
      5.19171      0.00000      0.00000      0.00000
      5.20171      0.00000      0.00000      0.00000
      5.21171      0.00000      0.00000      0.00000
      5.22171      0.00000      0.00000      0.00000
      5.23171      0.00000      0.00000      0.00000
      5.24171      0.00000      0.00000      0.00000
      5.25171      0.00000      0.00000      0.00000
      5.26171      0.00000      0.00000      0.00000
      5.27171      0.00000      0.00000      0.00000
      5.28171      0.00000      0.00000      0.00000
      5.29171      0.00000      0.00000      0.00000
      5.30171      0.00000      0.00000      0.00000
      5.31171      0.00000      0.00000      0.00000
      5.32171      0.00000      0.00000      0.00000
      5.33171      0.00000      0.00000      0.00000
      5.34171      0.00000      0.00000      0.00000
      5.35171      0.00000      0.00000      0.00000
      5.36171      0.00000      0.00000      0.00000
      5.37171      0.00000      0.00000      0.00000
      5.38171      0.00000      0.00000      0.00000
      5.39171      0.00000      0.00000      0.00000
      5.40171      0.00000      0.00000      0.00000
      5.41171      0.00000      0.00000      0.00000
      5.42171      0.00000      0.00000      0.00000
      5.43171      0.00000      0.00000      0.00000
      5.44171      0.00000      0.00000      0.00000
      5.45171      0.00000      0.00000      0.00000
      5.46171      0.00000      0.00000      0.00000
      5.47171      0.00000      0.00000      0.00000
      5.48171      0.00000      0.00000      0.00000
      5.49171      0.00000      0.00000      0.00000
      5.50171      0.00000      0.00000      0.00000
      5.51171      0.00000      0.00000      0.00000
      5.52171      0.00000      0.00000      0.00000
      5.53171      0.00000      0.00000      0.00000
      5.54171      0.00000      0.00000      0.00000
      5.55171      0.00000      0.00000      0.00000
      5.56171      0.00000      0.00000      0.00000
      5.57171      0.00000      0.00000      0.00000
      5.58171      0.00000      0.00000      0.00000
      5.59171      0.00000      0.00000      0.00000
      5.60171      0.00000      0.00000      0.00000
      5.61171      0.00000      0.00000      0.00000
      5.62171      0.00000      0.00000      0.00000
      5.63171      0.00000      0.00000      0.00000
      5.64171      0.00000      0.00000      0.00000
      5.65171      0.00000      0.00000      0.00000
      5.66171      0.00000      0.00000      0.00000
      5.67171      0.00000      0.00000      0.00000
      5.68171      0.00000      0.00000      0.00000
      5.69171      0.00000      0.00000      0.00000
      5.70171      0.00000      0.00000      0.00000
      5.71171      0.00000      0.00000      0.00000
      5.72171      0.00000      0.00000      0.00000
      5.73171      0.00000      0.00000      0.00000
      5.74171      0.00000      0.00000      0.00000
      5.75171      0.00000      0.00000      0.00000
      5.76171      0.00000      0.00000      0.00000
      5.77171      0.00000      0.00000      0.00000
      5.78171      0.00000      0.00000      0.00000
      5.79171      0.00000      0.00000      0.00000
      5.80171      0.00000      0.00000      0.00000
      5.81171      0.00000      0.00000      0.00000
      5.82171      0.00000      0.00000      0.00000
      5.83171      0.00000      0.00000      0.00000
      5.84171      0.00000      0.00000      0.00000
      5.85171      0.00000      0.00000      0.00000
      5.86171      0.00000      0.00000      0.00000
      5.87171      0.00000      0.00000      0.00000
      5.88171      0.00000      0.00000      0.00000
      5.89171      0.00000      0.00000      0.00000
      5.90171      0.00000      0.00000      0.00000
      5.91171      0.00000      0.00000      0.00000
      5.92171      0.00000      0.00000      0.00000
      5.93171      0.00000      0.00000      0.00000
      5.94171      0.00000      0.00000      0.00000
      5.95171      0.00000      0.00000      0.00000
      5.96171      0.00000      0.00000      0.00000
      5.97171      0.00000      0.00000      0.00000
      5.98171      0.00000      0.00000      0.00000
      5.99171      0.00000      0.00000      0.00000
      6.00171      0.00000      0.00000      0.00000
      6.01171      0.00000      0.00000      0.00000
      6.02171      0.00000      0.00000      0.00000
      6.03171      0.00001      0.00001      0.00000
      6.04171      0.00008      0.00005      0.00003
      6.05171      0.00047      0.00028      0.00020
      6.06171      0.00225      0.00132      0.00093
      6.07171      0.00863      0.00506      0.00357
      6.08171      0.02690      0.01579      0.01112
      6.09171      0.06848      0.04018      0.02830
      6.10171      0.14346      0.08417      0.05929
      6.11171      0.25044      0.14692      0.10352
      6.12171      0.37102      0.21763      0.15339
      6.13171      0.47894      0.28089      0.19805
      6.14171      0.55850      0.32748      0.23102
      6.15171      0.61376      0.35977      0.25399
      6.16171      0.65839      0.38579      0.27260
      6.17171      0.69772      0.40870      0.28902
      6.18171      0.72348      0.42367      0.29981
      6.19171      0.72638      0.42529      0.30109
      6.20171      0.70853      0.41478      0.29375
      6.21171      0.68041      0.39826      0.28215
      6.22171      0.65153      0.38127      0.27026
      6.23171      0.63035      0.36875      0.26160
      6.24171      0.62951      0.36809      0.26142
      6.25171      0.66204      0.38693      0.27510
      6.26171      0.72683      0.42471      0.30213
      6.27171      0.79909      0.46698      0.33214
      6.28171      0.84187      0.49228      0.34974
      6.29171      0.83445      0.48892      0.34617
      6.30171      0.79116      0.46650      0.32683
      6.31171      0.74999      0.44953      0.30639
      6.32171      0.74108      0.45821      0.29612
      6.33171      0.76291      0.49215      0.29511
      6.34171      0.78512      0.52983      0.29253
      6.35171      0.77761      0.54640      0.27934
      6.36171      0.74403      0.53765      0.26013
      6.37171      0.72690      0.52799      0.25278
      6.38171      0.77382      0.55240      0.27366
      6.39171      0.89412      0.62692      0.32157
      6.40171      1.04482      0.73153      0.37619
      6.41171      1.15676      0.81908      0.41201
      6.42171      1.17938      0.84591      0.41480
      6.43171      1.11065      0.80184      0.38804
      6.44171      0.99231      0.71559      0.34701
      6.45171      0.88067      0.63381      0.30847
      6.46171      0.81770      0.59211      0.28454
      6.47171      0.81459      0.59554      0.28059
      6.48171      0.85038      0.61934      0.29398
      6.49171      0.88899      0.63193      0.31483
      6.50171      0.90604      0.62266      0.33118
      6.51171      0.90264      0.60820      0.33569
      6.52171      0.89713      0.61422      0.32869
      6.53171      0.90826      0.65314      0.31727
      6.54171      0.94448      0.71607      0.31175
      6.55171      1.00342      0.78113      0.32119
      6.56171      1.07587      0.82873      0.34875
      6.57171      1.14583      0.85013      0.38742
      6.58171      1.18776      0.84441      0.41969
      6.59171      1.17570      0.81296      0.42660
      6.60171      1.10598      0.76118      0.40291
      6.61171      1.00887      0.70282      0.36318
      6.62171      0.93132      0.65776      0.33067
      6.63171      0.90765      0.64364      0.32087
      6.64171      0.94299      0.66653      0.33436
      6.65171      1.01181      0.71267      0.35997
      6.66171      1.06790      0.74921      0.38138
      6.67171      1.07041      0.74483      0.38530
      6.68171      1.01527      0.69887      0.36918
      6.69171      0.94124      0.64719      0.34247
      6.70171      0.89883      0.63347      0.31909
      6.71171      0.91228      0.67363      0.30827
      6.72171      0.97022      0.74715      0.31225
      6.73171      1.04636      0.81913      0.32995
      6.74171      1.12350      0.86874      0.35963
      6.75171      1.19767      0.89800      0.39749
      6.76171      1.26292      0.91559      0.43493
      6.77171      1.29899      0.91741      0.45964
