Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      3.91177     85.52501     45.65311     39.87190
      3.92177     85.78725     45.64683     40.14041
      3.93177     85.81313     45.60048     40.21265
      3.94177     84.87989     45.14482     39.73506
      3.95177     83.11831     44.28284     38.83547
      3.96177     81.33867     43.35460     37.98407
      3.97177     80.46751     42.80617     37.66133
      3.98177     80.89189     42.87019     38.02170
      3.99177     82.03210     43.32472     38.70738
      4.00177     82.63130     43.58349     39.04781
      4.01177     81.66527     43.09282     38.57244
      4.02177     78.96901     41.64569     37.32332
      4.03177     75.08096     39.38203     35.69893
      4.04177     70.79457     36.65482     34.13976
      4.05177     66.82086     33.90154     32.91932
      4.06177     63.40798     31.42761     31.98037
      4.07177     60.17296     29.22867     30.94429
      4.08177     56.68689     27.17127     29.51562
      4.09177     53.27065     25.35972     27.91093
      4.10177     50.88478     24.15598     26.72880
      4.11177     50.25733     23.83095     26.42638
      4.12177     51.26520     24.28245     26.98275
      4.13177     52.90034     25.01402     27.88631
      4.14177     53.74469     25.36499     28.37970
      4.15177     52.95777     24.96885     27.98892
      4.16177     51.05545     24.08921     26.96624
      4.17177     49.46249     23.38626     26.07623
      4.18177     49.22170     23.31559     25.90611
      4.19177     50.24750     23.79974     26.44777
      4.20177     51.61164     24.38955     27.22210
      4.21177     52.29495     24.63673     27.65822
      4.22177     51.86060     24.39367     27.46693
      4.23177     50.71995     23.88653     26.83342
      4.24177     49.75915     23.50572     26.25343
      4.25177     49.59289     23.47823     26.11466
      4.26177     50.15553     23.73124     26.42429
      4.27177     50.94467     24.04186     26.90281
      4.28177     51.50148     24.24856     27.25292
      4.29177     51.64151     24.31046     27.33105
      4.30177     51.42433     24.25348     27.17085
      4.31177     51.06892     24.13622     26.93270
      4.32177     50.86096     24.05182     26.80914
      4.33177     51.01346     24.10195     26.91151
      4.34177     51.53814     24.32822     27.20992
      4.35177     52.22438     24.65899     27.56540
      4.36177     52.76886     24.94398     27.82487
      4.37177     53.00530     25.07887     27.92643
      4.38177     53.04328     25.10426     27.93903
      4.39177     53.15476     25.16292     27.99185
      4.40177     53.53667     25.36631     28.17036
      4.41177     54.19477     25.71566     28.47910
      4.42177     54.98921     26.12734     28.86187
      4.43177     55.75464     26.51462     29.24002
      4.44177     56.43370     26.86320     29.57050
      4.45177     57.13783     27.24429     29.89354
      4.46177     58.07086     27.75693     30.31393
      4.47177     59.39049     28.46472     30.92578
      4.48177     61.14086     29.38756     31.75330
      4.49177     63.30869     30.54030     32.76838
      4.50177     65.91286     31.95379     33.95907
      4.51177     68.89616     33.58808     35.30808
      4.52177     71.75802     35.14804     36.60998
      4.53177     73.40121     36.03881     37.36240
      4.54177     72.70364     35.67997     37.02367
      4.55177     69.42545     33.96059     35.46486
      4.56177     64.45497     31.34720     33.10777
      4.57177     59.12392     28.52681     30.59711
      4.58177     54.36458     25.97689     28.38769
      4.59177     50.44919     23.83455     26.61464
      4.60177     47.26462     22.04460     25.22002
      4.61177     44.68002     20.55564     24.12438
      4.62177     42.75867     19.42083     23.33785
      4.63177     41.75779     18.77756     22.98022
      4.64177     41.92607     18.73698     23.18909
      4.65177     43.29062     19.28866     24.00195
      4.66177     45.67163     20.32323     25.34840
      4.67177     48.86516     21.73117     27.13399
      4.68177     52.75443     23.45983     29.29459
      4.69177     57.28226     25.49429     31.78797
      4.70177     62.37306     27.80743     34.56563
      4.71177     67.90344     30.33774     37.56570
      4.72177     73.80810     33.04240     40.76570
      4.73177     80.29389     36.00550     44.28840
      4.74177     87.95972     39.49472     48.46500
      4.75177     97.62849     43.87673     53.75176
      4.76177    109.88709     49.40435     60.48274
      4.77177    124.45167     55.94287     68.50880
      4.78177    139.55211     62.71542     76.83669
      4.79177    151.84383     68.26926     83.57456
      4.80177    157.51386     70.94671     86.56715
      4.81177    154.31758     69.76038     84.55721
      4.82177    142.95759     64.99679     77.96081
      4.83177    126.59752     58.02035     68.57717
      4.84177    109.15022     50.53895     58.61127
      4.85177     93.75454     43.93529     49.81925
      4.86177     82.05381     38.93812     43.11569
