Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      3.94000     95.81697     51.92230     43.89466
      3.95000     86.47537     46.79919     39.67617
      3.96000     80.60137     43.30381     37.29756
      3.97000     78.52243     41.96844     36.55399
      3.98000     78.36190     41.99139     36.37050
      3.99000     78.35188     42.29270     36.05918
      4.00000     78.63397     42.60288     36.03109
      4.01000     80.77422     43.49671     37.27751
      4.02000     85.58801     45.43997     40.14804
      4.03000     91.62998     47.97055     43.65943
      4.04000     95.86670     49.85180     46.01490
      4.05000     95.75373     49.91718     45.83655
      4.06000     90.94290     47.85283     43.09007
      4.07000     83.55573     44.45844     39.09729
      4.08000     76.89313     41.19818     35.69495
      4.09000     73.25443     39.19473     34.05970
      4.10000     72.31394     38.36813     33.94581
      4.11000     71.41198     37.48780     33.92418
      4.12000     67.81819     35.23401     32.58418
      4.13000     61.34763     31.49913     29.84850
      4.14000     54.99551     27.75800     27.23752
      4.15000     52.73583     26.01197     26.72386
      4.16000     56.27085     27.15935     29.11150
      4.17000     63.36481     30.15246     33.21235
      4.18000     68.99711     32.58185     36.41526
      4.19000     68.73610     32.33147     36.40462
      4.20000     61.99695     29.12174     32.87521
      4.21000     52.35173     24.62018     27.73155
      4.22000     44.63073     21.05799     23.57274
      4.23000     41.63551     19.70003     21.93547
      4.24000     42.90022     20.29309     22.60713
      4.25000     45.65893     21.54813     24.11080
      4.26000     47.11205     22.21210     24.89994
      4.27000     46.57283     22.03689     24.53594
      4.28000     45.79433     21.85741     23.93692
      4.29000     47.19984     22.71412     24.48572
      4.30000     51.70233     24.87308     26.82925
      4.31000     57.83248     27.54282     30.28966
      4.32000     62.54453     29.36461     33.17993
      4.33000     63.10363     29.27411     33.82953
      4.34000     58.94274     27.20542     31.73732
      4.35000     52.12098     24.14888     27.97210
      4.36000     45.85676     21.46823     24.38853
      4.37000     42.42598     20.06391     22.36207
      4.38000     42.29608     20.10375     22.19233
      4.39000     44.68543     21.28658     23.39885
      4.40000     48.29468     23.07292     25.22176
      4.41000     51.67353     24.75886     26.91468
      4.42000     53.70515     25.72188     27.98326
      4.43000     54.21672     25.82007     28.39665
      4.44000     54.01742     25.49064     28.52679
      4.45000     54.15143     25.35538     28.79605
      4.46000     55.02904     25.69591     29.33313
      4.47000     56.14775     26.26736     29.88039
      4.48000     56.55700     26.56926     29.98774
      4.49000     55.71389     26.31989     29.39400
      4.50000     54.06824     25.72973     28.33851
      4.51000     52.82905     25.33593     27.49312
      4.52000     53.05550     25.55978     27.49572
      4.53000     54.87143     26.40371     28.46772
      4.54000     57.47073     27.52687     29.94386
      4.55000     59.83782     28.56447     31.27336
      4.56000     61.55067     29.40748     32.14319
      4.57000     63.04039     30.26490     32.77549
      4.58000     65.12051     31.47747     33.64304
      4.59000     68.16115     33.18370     34.97746
      4.60000     71.56489     35.06219     36.50270
      4.61000     73.98420     36.39405     37.59015
      4.62000     74.12310     36.46788     37.65522
      4.63000     71.46752     35.01180     36.45572
      4.64000     66.45667     32.30937     34.14731
      4.65000     60.18415     28.99339     31.19076
      4.66000     53.91793     25.73509     28.18284
      4.67000     48.66053     23.01086     25.64967
      4.68000     45.02249     21.06805     23.95444
      4.69000     43.35841     20.03259     23.32582
      4.70000     43.59724     19.87084     23.72640
      4.71000     44.80076     20.19095     24.60981
      4.72000     45.50665     20.36214     25.14452
      4.73000     45.06979     20.09016     24.97962
      4.74000     44.47091     19.78855     24.68236
      4.75000     45.49253     20.23303     25.25950
      4.76000     49.17583     21.88037     27.29547
      4.77000     55.08471     24.53298     30.55173
      4.78000     61.85070     27.57804     34.27266
      4.79000     68.36875     30.52487     37.84388
      4.80000     74.53728     33.33453     41.20274
      4.81000     80.89735     36.24688     44.65048
      4.82000     87.87117     39.43225     48.43892
      4.83000     95.88639     43.06041     52.82598
      4.84000    106.10114     47.65012     58.45102
      4.85000    119.80078     53.80578     65.99500
      4.86000    136.12519     61.17724     74.94794
      4.87000    150.88174     67.90306     82.97868
      4.88000    158.68267     71.56642     87.11625
      4.89000    156.63714     70.86553     85.77161
      4.90000    145.91252     66.32237     79.59016
      4.91000    130.10167     59.54084     70.56083
      4.92000    112.72529     52.07001     60.65528
      4.93000     96.22521     44.95415     51.27106
      4.94000     82.31044     38.91883     43.39161
