0.0 -1.50173018
0.05 -1.53480492
0.1 -1.70593088
0.15 -1.94907902
0.2 -2.00020469
0.25 -1.73891104
0.3 -1.6797423299999998
0.35 -1.8409669500000003
0.4 -1.9567704200000002
0.45 -2.02405255
0.5 -2.0458039400000003
0.53725291934869 -2.04301184
0.57450583869738 -2.0340116
0.61175875804607 -2.0282136
0.6490116773947601 -2.09669698
0.6862645967434501 -2.47024562
0.7235175160921401 -2.84366924
0.7607704354408301 -3.1645982900000003
0.7980233547895201 -3.1433020000000003
0.8352762741382102 -3.10238952
0.8725291934869002 -3.0846476700000003
0.9196225051139242 -3.1666980000000002
0.9667158167409482 -3.27706725
1.0138091283679722 -2.83000463
1.0609024399949962 -2.36812543
1.1079957516220202 -2.03318209
1.1550890632490443 -1.9910173000000002
1.2021823748760683 -2.1740090700000003
1.2492756865030923 -1.8373912200000002
1.2963689981301163 -1.56223255
1.3434623097571403 -1.50173018
