     -5.05829 5.54490
     -5.04829 5.07915
     -5.03829 4.61484
     -5.02829 4.27420
     -5.01829 4.14782
     -5.00829 4.19328
     -4.99829 4.21791
     -4.98829 4.00621
     -4.97829 3.50626
     -4.96829 2.88121
     -4.95829 2.36339
     -4.94829 2.07626
     -4.93829 1.99222
     -4.92829 2.00756
     -4.91829 2.02472
     -4.90829 1.99222
     -4.89829 1.91149
     -4.88829 1.82102
     -4.87829 1.76580
     -4.86829 1.77124
     -4.85829 1.83368
     -4.84829 1.92044
     -4.83829 1.97728
     -4.82829 1.95298
     -4.81829 1.83257
     -4.80829 1.64871
     -4.79829 1.45837
     -4.78829 1.30844
     -4.77829 1.21984
     -4.76829 1.19221
     -4.75829 1.21109
     -4.74829 1.24960
     -4.73829 1.27414
     -4.72829 1.26052
     -4.71829 1.20944
     -4.70829 1.14611
     -4.69829 1.10501
     -4.68829 1.11224
     -4.67829 1.17173
     -4.66829 1.25781
     -4.65829 1.32465
     -4.64829 1.33423
     -4.63829 1.28109
     -4.62829 1.19142
     -4.61829 1.10057
     -4.60829 1.02997
     -4.59829 0.98096
     -4.58829 0.94730
     -4.57829 0.92973
     -4.56829 0.93488
     -4.55829 0.96250
     -4.54829 0.99894
     -4.53829 1.02429
     -4.52829 1.02422
     -4.51829 0.99743
     -4.50829 0.95695
     -4.49829 0.92439
     -4.48829 0.91760
     -4.47829 0.94156
     -4.46829 0.99145
     -4.45829 1.05746
     -4.44829 1.11867
     -4.43829 1.13945
     -4.42829 1.08922
     -4.41829 0.97281
     -4.40829 0.83556
     -4.39829 0.73405
     -4.38829 0.70309
     -4.37829 0.74529
     -4.36829 0.83621
     -4.35829 0.93014
     -4.34829 0.97518
     -4.33829 0.94559
     -4.32829 0.86362
     -4.31829 0.78018
     -4.30829 0.73446
     -4.29829 0.73919
     -4.28829 0.79368
     -4.27829 0.88876
     -4.26829 0.99553
     -4.25829 1.06908
     -4.24829 1.08007
     -4.23829 1.03994
     -4.22829 0.98945
     -4.21829 0.97317
     -4.20829 1.03957
     -4.19829 1.25463
     -4.18829 1.67710
     -4.17829 2.29032
     -4.16829 2.96853
     -4.15829 3.54419
     -4.14829 3.92339
     -4.13829 4.12843
     -4.12829 4.23699
     -4.11829 4.30839
     -4.10829 4.37628
     -4.09829 4.48059
     -4.08829 4.66293
     -4.07829 4.91898
     -4.06829 5.18558
     -4.05829 5.40597
     -4.04829 5.59979
     -4.03829 5.84812
     -4.02829 6.21656
     -4.01829 6.70452
     -4.00829 7.24905
     -3.99829 7.75112
     -3.98829 8.10839
     -3.97829 8.26056
     -3.96829 8.23071
     -3.95829 8.12104
     -3.94829 8.04830
     -3.93829 8.06378
     -3.92829 8.12144
     -3.91829 8.11480
     -3.90829 7.95447
     -3.89829 7.63510
     -3.88829 7.23623
     -3.87829 6.84836
     -3.86829 6.49752
     -3.85829 6.14775
     -3.84829 5.76667
     -3.83829 5.36745
     -3.82829 4.98405
     -3.81829 4.63036
     -3.80829 4.30915
     -3.79829 4.05049
     -3.78829 3.90433
     -3.77829 3.87860
     -3.76829 3.90277
     -3.75829 3.87155
     -3.74829 3.72625
     -3.73829 3.49231
     -3.72829 3.24403
     -3.71829 3.03896
     -3.70829 2.88555
     -3.69829 2.76251
     -3.68829 2.64955
     -3.67829 2.53038
     -3.66829 2.38137
     -3.65829 2.17924
     -3.64829 1.92643
     -3.63829 1.66387
     -3.62829 1.45380
     -3.61829 1.34507
     -3.60829 1.34827
     -3.59829 1.43742
     -3.58829 1.57198
     -3.57829 1.71637
     -3.56829 1.84344
     -3.55829 1.93267
     -3.54829 1.97828
     -3.53829 1.99661
     -3.52829 2.01256
     -3.51829 2.03879
     -3.50829 2.08513
     -3.49829 2.19225
     -3.48829 2.42694
     -3.47829 2.81316
     -3.46829 3.27570
     -3.45829 3.68618
     -3.44829 3.97766
     -3.43829 4.19454
     -3.42829 4.41810
     -3.41829 4.66250
     -3.40829 4.86709
     -3.39829 4.98592
     -3.38829 5.05563
     -3.37829 5.15378
     -3.36829 5.30198
     -3.35829 5.44141
     -3.34829 5.51223
     -3.33829 5.53340
     -3.32829 5.59153
     -3.31829 5.77270
     -3.30829 6.12080
     -3.29829 6.63525
     -3.28829 7.26343
     -3.27829 7.88581
     -3.26829 8.34536
     -3.25829 8.53036
     -3.24829 8.44083
     -3.23829 8.17651
     -3.22829 7.86499
     -3.21829 7.59102
     -3.20829 7.36637
     -3.19829 7.14951
     -3.18829 6.89734
     -3.17829 6.60124
     -3.16829 6.27448
     -3.15829 5.92326
     -3.14829 5.55120
     -3.13829 5.18569
     -3.12829 4.87340
     -3.11829 4.63605
     -3.10829 4.44233
     -3.09829 4.23901
     -3.08829 4.00456
     -3.07829 3.75890
     -3.06829 3.52712
     -3.05829 3.31213
     -3.04829 3.10564
     -3.03829 2.91157
     -3.02829 2.75113
     -3.01829 2.65206
     -3.00829 2.63555
     -2.99829 2.70094
     -2.98829 2.81197
     -2.97829 2.89933
     -2.96829 2.88945
     -2.95829 2.75351
     -2.94829 2.54717
     -2.93829 2.39281
     -2.92829 2.38685
     -2.91829 2.50498
     -2.90829 2.61678
     -2.89829 2.61122
     -2.88829 2.49198
     -2.87829 2.33978
     -2.86829 2.21370
     -2.85829 2.11942
     -2.84829 2.05319
     -2.83829 2.03452
     -2.82829 2.08414
     -2.81829 2.18704
     -2.80829 2.29198
     -2.79829 2.34608
     -2.78829 2.32318
     -2.77829 2.22378
     -2.76829 2.06677
     -2.75829 1.89451
     -2.74829 1.77630
     -2.73829 1.78100
     -2.72829 1.92425
     -2.71829 2.13758
     -2.70829 2.30420
     -2.69829 2.34534
     -2.68829 2.27680
     -2.67829 2.17907
     -2.66829 2.12102
     -2.65829 2.11669
     -2.64829 2.13324
     -2.63829 2.12034
     -2.62829 2.04533
     -2.61829 1.92182
     -2.60829 1.80330
     -2.59829 1.74246
     -2.58829 1.76175
     -2.57829 1.85984
     -2.56829 2.02174
     -2.55829 2.20725
     -2.54829 2.35052
     -2.53829 2.40014
     -2.52829 2.36215
     -2.51829 2.29231
     -2.50829 2.24265
     -2.49829 2.21486
     -2.48829 2.16607
     -2.47829 2.06543
     -2.46829 1.94687
     -2.45829 1.89790
     -2.44829 1.98506
     -2.43829 2.18560
     -2.42829 2.39597
     -2.41829 2.51171
     -2.40829 2.50322
     -2.39829 2.42861
     -2.38829 2.38720
     -2.37829 2.44454
     -2.36829 2.57111
     -2.35829 2.65556
     -2.34829 2.60529
     -2.33829 2.44107
     -2.32829 2.28229
     -2.31829 2.24409
     -2.30829 2.35550
     -2.29829 2.55698
     -2.28829 2.74938
     -2.27829 2.84964
     -2.26829 2.83182
     -2.25829 2.74012
     -2.24829 2.66415
     -2.23829 2.68621
     -2.22829 2.83005
     -2.21829 3.04494
     -2.20829 3.24075
     -2.19829 3.35268
     -2.18829 3.38410
     -2.17829 3.39127
     -2.16829 3.42548
     -2.15829 3.48747
     -2.14829 3.53858
     -2.13829 3.55794
     -2.12829 3.58081
     -2.11829 3.66614
     -2.10829 3.82558
     -2.09829 4.00527
     -2.08829 4.16306
     -2.07829 4.36688
     -2.06829 4.78683
     -2.05829 5.54474
     -2.04829 6.55498
     -2.03829 7.53905
     -2.02829 8.22290
     -2.01829 8.51879
     -2.00829 8.51896
     -1.99829 8.35164
     -1.98829 8.08237
     -1.97829 7.73923
     -1.96829 7.36877
     -1.95829 7.02188
     -1.94829 6.70774
     -1.93829 6.40884
     -1.92829 6.14214
     -1.91829 5.96715
     -1.90829 5.91756
     -1.89829 5.94527
     -1.88829 5.94889
     -1.87829 5.85146
     -1.86829 5.64169
     -1.85829 5.35409
     -1.84829 5.04133
     -1.83829 4.77078
     -1.82829 4.60917
     -1.81829 4.57472
     -1.80829 4.60702
     -1.79829 4.60232
     -1.78829 4.49019
     -1.77829 4.29015
     -1.76829 4.10720
     -1.75829 4.05777
     -1.74829 4.16484
     -1.73829 4.31564
     -1.72829 4.34607
     -1.71829 4.18191
     -1.70829 3.89240
     -1.69829 3.61576
     -1.68829 3.45572
     -1.67829 3.44310
     -1.66829 3.55279
     -1.65829 3.72235
     -1.64829 3.86315
     -1.63829 3.88983
     -1.62829 3.76625
     -1.61829 3.52850
     -1.60829 3.25708
     -1.59829 3.02039
     -1.58829 2.84358
     -1.57829 2.73070
     -1.56829 2.70249
     -1.55829 2.79223
     -1.54829 3.00298
     -1.53829 3.28132
     -1.52829 3.53514
     -1.51829 3.67639
     -1.50829 3.66346
     -1.49829 3.52032
     -1.48829 3.31244
     -1.47829 3.09883
     -1.46829 2.91111
     -1.45829 2.77014
     -1.44829 2.69823
     -1.43829 2.70397
     -1.42829 2.76611
     -1.41829 2.84378
     -1.40829 2.90279
     -1.39829 2.93313
     -1.38829 2.94747
     -1.37829 2.96339
     -1.36829 2.98095
     -1.35829 2.97852
     -1.34829 2.93760
     -1.33829 2.86898
     -1.32829 2.80808
     -1.31829 2.78649
     -1.30829 2.81136
     -1.29829 2.86814
     -1.28829 2.93787
     -1.27829 3.01088
     -1.26829 3.08412
     -1.25829 3.14709
     -1.24829 3.17879
     -1.23829 3.16872
     -1.22829 3.14221
     -1.21829 3.15749
     -1.20829 3.27011
     -1.19829 3.49492
     -1.18829 3.79155
     -1.17829 4.07564
     -1.16829 4.25234
     -1.15829 4.26584
     -1.14829 4.13571
     -1.13829 3.94715
     -1.12829 3.80123
     -1.11829 3.76351
     -1.10829 3.84075
     -1.09829 3.99152
     -1.08829 4.15377
     -1.07829 4.26330
     -1.06829 4.26421
     -1.05829 4.13345
     -1.04829 3.90535
     -1.03829 3.65289
     -1.02829 3.43292
     -1.01829 3.25455
     -1.00829 3.09769
     -0.99829 2.95398
     -0.98829 2.85196
     -0.97829 2.84544
     -0.96829 2.97269
     -0.95829 3.22427
     -0.94829 3.54497
     -0.93829 3.85660
     -0.92829 4.08318
     -0.91829 4.17811
     -0.90829 4.14627
     -0.89829 4.04502
     -0.88829 3.96133
     -0.87829 3.97504
     -0.86829 4.11772
     -0.85829 4.34625
     -0.84829 4.56052
     -0.83829 4.66733
     -0.82829 4.64264
     -0.81829 4.53713
     -0.80829 4.42334
     -0.79829 4.33752
     -0.78829 4.26810
     -0.77829 4.19146
     -0.76829 4.10727
     -0.75829 4.03128
     -0.74829 3.96514
     -0.73829 3.89777
     -0.72829 3.83490
     -0.71829 3.79459
     -0.70829 3.76753
     -0.69829 3.71487
     -0.68829 3.61927
     -0.67829 3.51444
     -0.66829 3.44999
     -0.65829 3.44101
     -0.64829 3.46018
     -0.63829 3.46721
     -0.62829 3.43899
     -0.61829 3.38094
     -0.60829 3.31659
     -0.59829 3.26708
     -0.58829 3.24279
     -0.57829 3.24810
     -0.56829 3.27776
     -0.55829 3.30816
     -0.54829 3.30783
     -0.53829 3.26015
     -0.52829 3.17205
     -0.51829 3.07116
     -0.50829 2.99997
     -0.49829 2.99329
     -0.48829 3.04594
     -0.47829 3.11210
     -0.46829 3.14194
     -0.45829 3.10872
     -0.44829 3.00886
     -0.43829 2.86444
     -0.42829 2.72813
     -0.41829 2.65808
     -0.40829 2.67421
     -0.39829 2.74488
     -0.38829 2.81386
     -0.37829 2.83310
     -0.36829 2.78170
     -0.35829 2.67476
     -0.34829 2.55748
     -0.33829 2.47743
     -0.32829 2.45511
     -0.31829 2.47989
     -0.30829 2.52831
     -0.29829 2.58149
     -0.28829 2.62901
     -0.27829 2.66138
     -0.26829 2.65928
     -0.25829 2.59224
     -0.24829 2.43282
     -0.23829 2.17617
     -0.22829 1.85044
     -0.21829 1.51153
     -0.20829 1.22206
     -0.19829 1.02314
     -0.18829 0.91515
     -0.17829 0.86129
     -0.16829 0.81262
     -0.15829 0.73858
     -0.14829 0.64110
     -0.13829 0.54393
     -0.12829 0.47025
     -0.11829 0.42751
     -0.10829 0.40716
     -0.09829 0.39416
     -0.08829 0.37768
     -0.07829 0.35633
     -0.06829 0.33568
     -0.05829 0.32113
     -0.04829 0.31229
     -0.03829 0.30293
     -0.02829 0.28493
     -0.01829 0.25247
     -0.00829 0.20505
     0.00171 0.14875
     0.01171 0.09418
     0.02171 0.05104
     0.03171 0.02331
     0.04171 0.00887
     0.05171 0.00279
     0.06171 0.00072
     0.07171 0.00015
     0.08171 0.00003
     0.09171 0.00000
     0.10171 0.00000
     0.11171 0.00000
     0.12171 0.00000
     0.13171 0.00000
     0.14171 0.00000
     0.15171 0.00000
     0.16171 0.00000
     0.17171 0.00000
     0.18171 0.00000
     0.19171 0.00000
     0.20171 0.00000
     0.21171 0.00000
     0.22171 0.00000
     0.23171 0.00000
     0.24171 0.00000
     0.25171 0.00000
     0.26171 0.00000
     0.27171 0.00000
     0.28171 0.00000
     0.29171 0.00000
     0.30171 0.00000
     0.31171 0.00000
     0.32171 0.00000
     0.33171 0.00000
     0.34171 0.00000
     0.35171 0.00000
     0.36171 0.00000
     0.37171 0.00000
     0.38171 0.00000
     0.39171 0.00000
     0.40171 0.00000
     0.41171 0.00000
     0.42171 0.00000
     0.43171 0.00000
     0.44171 0.00000
     0.45171 0.00000
     0.46171 0.00000
     0.47171 0.00000
     0.48171 0.00000
     0.49171 0.00000
     0.50171 0.00000
     0.51171 0.00000
     0.52171 0.00000
     0.53171 0.00000
     0.54171 0.00000
     0.55171 0.00000
     0.56171 0.00000
     0.57171 0.00000
     0.58171 0.00000
     0.59171 0.00000
     0.60171 0.00000
     0.61171 0.00000
     0.62171 0.00000
     0.63171 0.00000
     0.64171 0.00000
     0.65171 0.00000
     0.66171 0.00000
     0.67171 0.00000
     0.68171 0.00000
     0.69171 0.00000
     0.70171 0.00000
     0.71171 0.00000
     0.72171 0.00000
     0.73171 0.00000
     0.74171 0.00000
     0.75171 0.00000
     0.76171 0.00000
     0.77171 0.00000
     0.78171 0.00000
     0.79171 0.00000
     0.80171 0.00000
     0.81171 0.00000
     0.82171 0.00000
     0.83171 0.00000
     0.84171 0.00000
     0.85171 0.00000
     0.86171 0.00000
     0.87171 0.00000
     0.88171 0.00000
     0.89171 0.00000
     0.90171 0.00000
     0.91171 0.00000
     0.92171 0.00000
     0.93171 0.00000
     0.94171 0.00000
     0.95171 0.00000
     0.96171 0.00000
     0.97171 0.00000
     0.98171 0.00000
     0.99171 0.00000
     1.00171 0.00000
     1.01171 0.00000
     1.02171 0.00000
     1.03171 0.00000
     1.04171 0.00000
     1.05171 0.00000
     1.06171 0.00000
     1.07171 0.00000
     1.08171 0.00000
     1.09171 0.00000
     1.10171 0.00000
     1.11171 0.00000
     1.12171 0.00000
     1.13171 0.00000
     1.14171 0.00000
     1.15171 0.00000
     1.16171 0.00000
     1.17171 0.00000
     1.18171 0.00000
     1.19171 0.00000
     1.20171 0.00000
     1.21171 0.00000
     1.22171 0.00000
     1.23171 0.00000
     1.24171 0.00000
     1.25171 0.00000
     1.26171 0.00000
     1.27171 0.00000
     1.28171 0.00000
     1.29171 0.00000
     1.30171 0.00000
     1.31171 0.00000
     1.32171 0.00000
     1.33171 0.00000
     1.34171 0.00000
     1.35171 0.00000
     1.36171 0.00000
     1.37171 0.00000
     1.38171 0.00000
     1.39171 0.00000
     1.40171 0.00000
     1.41171 0.00000
     1.42171 0.00000
     1.43171 0.00000
     1.44171 0.00000
     1.45171 0.00000
     1.46171 0.00000
     1.47171 0.00000
     1.48171 0.00000
     1.49171 0.00000
     1.50171 0.00000
     1.51171 0.00000
     1.52171 0.00000
     1.53171 0.00000
     1.54171 0.00000
     1.55171 0.00000
     1.56171 0.00000
     1.57171 0.00000
     1.58171 0.00000
     1.59171 0.00000
     1.60171 0.00000
     1.61171 0.00000
     1.62171 0.00000
     1.63171 0.00000
     1.64171 0.00000
     1.65171 0.00001
     1.66171 0.00007
     1.67171 0.00044
     1.68171 0.00225
     1.69171 0.00927
     1.70171 0.03126
     1.71171 0.08687
     1.72171 0.20072
     1.73171 0.39066
     1.74171 0.65139
     1.75171 0.95103
     1.76171 1.24923
     1.77171 1.52453
     1.78171 1.78680
     1.79171 2.06180
     1.80171 2.35858
     1.81171 2.65092
     1.82171 2.89574
     1.83171 3.07240
     1.84171 3.19917
     1.85171 3.30891
     1.86171 3.41550
     1.87171 3.50891
     1.88171 3.57719
     1.89171 3.62771
     1.90171 3.68808
     1.91171 3.78487
     1.92171 3.91882
     1.93171 4.06576
     1.94171 4.20654
     1.95171 4.35124
     1.96171 4.52955
     1.97171 4.76123
     1.98171 5.03850
     1.99171 5.32723
     2.00171 5.57407
     2.01171 5.72221
     2.02171 5.74396
