    -5.07871 0.47992
    -5.06871 0.45864
    -5.05871 0.42717
    -5.04871 0.40190
    -5.03871 0.39215
    -5.02871 0.38951
    -5.01871 0.37929
    -5.00871 0.36016
    -4.99871 0.34514
    -4.98871 0.34405
    -4.97871 0.35437
    -4.96871 0.36946
    -4.95871 0.38518
    -4.94871 0.39552
    -4.93871 0.39193
    -4.92871 0.37404
    -4.91871 0.35538
    -4.90871 0.35170
    -4.89871 0.36549
    -4.88871 0.38581
    -4.87871 0.40099
    -4.86871 0.40624
    -4.85871 0.39988
    -4.84871 0.37975
    -4.83871 0.34791
    -4.82871 0.31455
    -4.81871 0.29079
    -4.80871 0.27958
    -4.79871 0.27843
    -4.78871 0.28879
    -4.77871 0.31539
    -4.76871 0.35444
    -4.75871 0.38733
    -4.74871 0.39264
    -4.73871 0.36699
    -4.72871 0.33053
    -4.71871 0.30868
    -4.70871 0.31104
    -4.69871 0.33115
    -4.68871 0.36153
    -4.67871 0.39970
    -4.66871 0.43863
    -4.65871 0.46156
    -4.64871 0.45916
    -4.63871 0.45764
    -4.62871 0.52561
    -4.61871 0.74374
    -4.60871 1.15741
    -4.59871 1.74946
    -4.58871 2.44925
    -4.57871 3.15797
    -4.56871 3.76499
    -4.55871 4.16604
    -4.54871 4.30570
    -4.53871 4.21978
    -4.52871 4.02438
    -4.51871 3.84920
    -4.50871 3.77125
    -4.49871 3.79477
    -4.48871 3.87502
    -4.47871 3.95782
    -4.46871 4.00730
    -4.45871 4.00686
    -4.44871 3.94258
    -4.43871 3.79560
    -4.42871 3.55644
    -4.41871 3.24260
    -4.40871 2.89552
    -4.39871 2.55931
    -4.38871 2.26423
    -4.37871 2.02622
    -4.36871 1.85256
    -4.35871 1.74216
    -4.34871 1.68098
    -4.33871 1.64018
    -4.32871 1.58533
    -4.31871 1.49680
    -4.30871 1.38464
    -4.29871 1.27855
    -4.28871 1.20009
    -4.27871 1.14735
    -4.26871 1.10634
    -4.25871 1.06956
    -4.24871 1.03724
    -4.23871 1.00541
    -4.22871 0.96333
    -4.21871 0.90588
    -4.20871 0.84214
    -4.19871 0.78637
    -4.18871 0.74367
    -4.17871 0.70941
    -4.16871 0.68151
    -4.15871 0.66865
    -4.14871 0.68403
    -4.13871 0.73010
    -4.12871 0.78772
    -4.11871 0.82255
    -4.10871 0.80840
    -4.09871 0.74888
    -4.08871 0.67555
    -4.07871 0.62384
    -4.06871 0.60978
    -4.05871 0.62631
    -4.04871 0.65660
    -4.03871 0.68754
    -4.02871 0.71232
    -4.01871 0.72739
    -4.00871 0.73456
    -3.99871 0.74619
    -3.98871 0.78330
    -3.97871 0.86511
    -3.96871 0.99821
    -3.95871 1.17198
    -3.94871 1.36164
    -3.93871 1.53592
    -3.92871 1.66482
    -3.91871 1.72819
    -3.90871 1.72756
    -3.89871 1.69184
    -3.88871 1.66208
    -3.87871 1.66394
