Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      1.08383      0.00000      0.00000      0.00000
      1.09383      0.00000      0.00000      0.00000
      1.10383      0.00000      0.00000      0.00000
      1.11383      0.00000      0.00000      0.00000
      1.12383      0.00000      0.00000      0.00000
      1.13383      0.00000      0.00000      0.00000
      1.14383      0.00000      0.00000      0.00000
      1.15383      0.00000      0.00000      0.00000
      1.16383      0.00000      0.00000      0.00000
      1.17383      0.00000      0.00000      0.00000
      1.18383      0.00000      0.00000      0.00000
      1.19383      0.00000      0.00000      0.00000
      1.20383      0.00000      0.00000      0.00000
      1.21383      0.00000      0.00000      0.00000
      1.22383      0.00000      0.00000      0.00000
      1.23383      0.00000      0.00000      0.00000
      1.24383      0.00000      0.00000      0.00000
      1.25383      0.00000      0.00000      0.00000
      1.26383      0.00000      0.00000      0.00000
      1.27383      0.00000      0.00000      0.00000
      1.28383      0.00000      0.00000      0.00000
      1.29383      0.00000      0.00000      0.00000
      1.30383      0.00000      0.00000      0.00000
      1.31383      0.00000      0.00000      0.00000
      1.32383      0.00000      0.00000      0.00000
      1.33383      0.00000      0.00000      0.00000
      1.34383      0.00000      0.00000      0.00000
      1.35383      0.00000      0.00000      0.00000
      1.36383      0.00000      0.00000      0.00000
      1.37383      0.00000      0.00000      0.00000
      1.38383      0.00000      0.00000      0.00000
      1.39383      0.00000      0.00000      0.00000
      1.40383      0.00000      0.00000      0.00000
      1.41383      0.00000      0.00000      0.00000
      1.42383      0.00000      0.00000      0.00000
      1.43383      0.00000      0.00000      0.00000
      1.44383      0.00000      0.00000      0.00000
      1.45383      0.00000      0.00000      0.00000
      1.46383      0.00000      0.00000      0.00000
      1.47383      0.00000      0.00000      0.00000
      1.48383      0.00000      0.00000      0.00000
      1.49383      0.00000      0.00000      0.00000
      1.50383      0.00000      0.00000      0.00000
      1.51383      0.00000      0.00000      0.00000
      1.52383      0.00000      0.00000      0.00000
      1.53383      0.00000      0.00000      0.00000
      1.54383      0.00000      0.00000      0.00000
      1.55383      0.00000      0.00000      0.00000
      1.56383      0.00000      0.00000      0.00000
      1.57383      0.00000      0.00000      0.00000
      1.58383      0.00000      0.00015      0.00014
      1.59383      0.00000      0.02149      0.01854
      1.60383      0.00000      0.48056      0.37335
      1.61383      0.00000      1.69507      1.14822
      1.62383      0.00000      1.14409      0.79879
      1.63383      0.00000      0.74623      0.77976
      1.64383      0.00000      0.69266      0.68254
      1.65383      0.00000      0.71079      0.70119
      1.66383      0.00000      0.96527      0.71703
      1.67383      0.00000      0.85920      0.32531
      1.68383      0.00000      0.47625      0.34884
      1.69383      0.00000      0.53774      0.51956
      1.70383      0.00000      0.98888      0.88669
      1.71383      0.00000      1.07601      1.03726
      1.72383      0.00000      0.86044      0.92058
      1.73383      0.00000      1.20856      1.22380
      1.74383      0.00000      0.75026      0.64985
      1.75383      0.00000      0.96099      0.48285
      1.76383      0.00000      2.13117      1.30107
      1.77383      0.00000      1.93611      1.51872
      1.78383      0.00000      1.44914      1.39341
      1.79383      0.00000      1.22735      1.08301
      1.80383      0.00000      1.70566      1.13039
      1.81383      0.00000      0.82679      0.56218
      1.82383      0.00000      0.58862      0.65548
      1.83383      0.00000      0.97220      1.00897
      1.84383      0.00000      1.37856      1.29344
      1.85383      0.00000      1.83962      1.61425
      1.86383      0.00000      2.71075      1.84281
      1.87383      0.00000      2.54910      1.54672
      1.88383      0.00000      1.06399      0.75177
      1.89383      0.00000      0.29727      0.33345
      1.90383      0.00000      0.45341      0.41177
      1.91383      0.00000      1.18357      0.85165
      1.92383      0.00000      1.87267      1.37069
      1.93383      0.00000      3.13066      2.06539
      1.94383      0.00000      2.67988      1.37350
      1.95383      0.00000      2.34198      1.47060
      1.96383      0.00000      2.03572      1.44179
      1.97383      0.00000      1.70401      1.30351
      1.98383      0.00000      2.17700      1.29732
      1.99383      0.00000      0.91266      0.46145
      2.00383      0.00000      1.23371      0.54763
      2.01383      0.00000      1.95123      0.69714
      2.02383      0.00000      2.40788      0.83653
      2.03383      0.00000      1.39871      0.50797
      2.04383      0.00000      1.56867      0.80247
      2.05383      0.00000      2.27299      1.33687
      2.06383      0.00000      1.71531      0.69228
      2.07383      0.00000      2.00519      0.52940
      2.08383      0.00000      2.35420      0.57139
      2.09383      0.00000      1.68578      0.45002
      2.10383      0.00000      2.57115      1.10840
      2.11383      0.00000      3.39915      1.21271
      2.12383      0.00000      2.93582      0.71083
      2.13383      0.00000      3.26490      1.03797
      2.14383      0.00000      2.40041      0.87349
      2.15383      0.00000      1.49973      0.84250
      2.16383      0.00000      1.38550      0.84230
      2.17383      0.00000      0.34192      0.23603
      2.18383      0.00000      0.40913      0.40561
      2.19383      0.00000      0.59957      0.54762
      2.20383      0.00000      1.58818      1.29066
      2.21383      0.00000      2.14194      1.75110
      2.22383      0.00000      1.66535      1.28795
      2.23383      0.00000      1.44654      1.08127
      2.24383      0.00000      2.52928      2.01620
      2.25383      0.00000      3.29073      2.71408
      2.26383      0.00000      2.37846      1.90029
      2.27383      0.00000      2.13135      1.37968
      2.28383      0.00000      1.48645      0.89777
      2.29383      0.00000      1.59941      0.92718
      2.30383      0.00000      2.50873      1.70266
      2.31383      0.00000      1.51760      1.02552
      2.32383      0.00000      1.45002      0.82345
      2.33383      0.00000      2.69765      1.75585
      2.34383      0.00000      3.10992      2.13917
      2.35383      0.00000      2.41139      1.58263
      2.36383      0.00000      2.83266      1.61294
      2.37383      0.00000      2.76709      2.18691
      2.38383      0.00000      1.66387      1.64761
      2.39383      0.00000      2.03490      1.16854
      2.40383      0.00000      0.92129      0.52382
      2.41383      0.00000      0.62366      0.22283
      2.42383      0.00000      1.18014      0.46914
      2.43383      0.00000      2.40302      1.25316
      2.44383      0.00086      4.55237      2.62753
      2.45383      0.06411      3.24450      1.83855
      2.46383      0.69780      2.02673      1.46602
      2.47383      1.67706      1.48537      1.02945
      2.48383      2.01251      0.88758      0.55192
      2.49383      1.09623      0.38229      0.39858
      2.50383      1.36415      1.06540      0.59712
      2.51383      1.15103      1.52601      0.66801
      2.52383      1.16556      1.89001      0.75429
      2.53383      0.92172      2.58126      1.56057
      2.54383      0.58872      2.47677      1.98504
      2.55383      1.15951      1.94546      1.38398
      2.56383      1.87453      1.86666      0.89377
      2.57383      2.57825      3.08298      1.55971
      2.58383      3.36292      2.93998      1.30336
      2.59383      2.51159      2.18074      0.71735
      2.60383      1.74491      1.44138      0.44290
      2.61383      2.08699      0.80241      0.59279
      2.62383      2.29897      0.93933      1.04163
      2.63383      1.91839      0.71707      0.42954
      2.64383      2.89350      1.06286      0.28761
      2.65383      2.12183      1.31737      0.60782
      2.66383      2.57992      1.49585      1.34343
      2.67383      2.14247      1.54425      1.71747
      2.68383      1.38537      1.83829      1.22353
      2.69383      2.57627      1.76416      1.29817
      2.70383      3.07669      1.06202      0.99265
      2.71383      4.23803      1.97156      1.60797
      2.72383      2.64081      3.29901      2.45149
      2.73383      1.53922      2.57919      2.05036
      2.74383      1.95313      1.43383      1.75838
      2.75383      2.30110      1.08593      1.44706
      2.76383      1.59573      1.39187      1.20311
      2.77383      2.25510      2.58333      2.86397
      2.78383      2.45567      2.54443      2.81466
      2.79383      2.60114      1.07495      0.63227
      2.80383      3.39713      0.78756      0.23479
      2.81383      2.84689      0.46421      0.18256
      2.82383      3.36125      1.32244      0.74477
      2.83383      2.36048      1.72573      1.13780
      2.84383      2.06964      0.98847      0.76795
      2.85383      1.88539      0.87109      0.96466
      2.86383      2.56075      0.88968      1.02583
      2.87383      1.71370      1.27447      1.24176
      2.88383      1.19338      1.55411      1.16737
      2.89383      2.64584      0.82862      0.72880
      2.90383      3.71597      0.76671      0.52358
      2.91383      1.45717      0.69604      0.26650
      2.92383      1.23821      0.13333      0.04694
      2.93383      1.27639      0.05373      0.06001
      2.94383      2.01556      0.54654      0.64865
      2.95383      5.22275      0.83297      0.99886
      2.96383      5.44889      0.53081      0.51537
      2.97383      4.61417      1.59154      1.13601
      2.98383      2.40196      2.25342      1.83137
      2.99383      0.67277      1.62354      1.77379
      3.00383      2.23944      0.65006      0.86254
      3.01383      4.00939      0.48427      0.58251
      3.02383      3.18601      0.59248      0.54162
      3.03383      4.78680      0.86722      0.76254
      3.04383      3.67010      1.90993      1.49423
      3.05383      2.49278      1.50848      1.00782
      3.06383      4.26999      0.30922      0.20479
      3.07383      5.18897      0.01108      0.00772
      3.08383      4.52875      0.01746      0.00825
      3.09383      5.76654      0.32824      0.17900
      3.10383      4.60934      1.15076      0.90469
      3.11383      2.96569      1.29783      1.38531
      3.12383      2.20179      0.95165      0.80722
      3.13383      2.41218      0.99482      0.84550
      3.14383      2.49169      0.32465      0.36237
      3.15383      3.19075      0.05988      0.06077
      3.16383      4.12678      0.47886      0.36796
      3.17383      2.09811      0.82176      0.55910
      3.18383      0.73248      0.39043      0.28355
      3.19383      0.70072      0.93374      0.79402
      3.20383      2.27002      0.69511      0.60671
      3.21383      2.82881      0.31724      0.34956
      3.22383      2.23339      0.43853      0.51192
      3.23383      3.53379      0.18797      0.16728
      3.24383      2.80069      0.33465      0.18268
      3.25383      1.47518      0.49189      0.39240
      3.26383      1.01293      1.08462      1.21935
      3.27383      2.60967      0.79087      1.00312
      3.28383      6.55085      0.71600      0.85377
      3.29383      5.49834      0.79281      0.85210
      3.30383      3.39188      1.40823      1.32745
      3.31383      2.23870      0.79964      0.61546
      3.32383      3.59305      0.37382      0.35764
      3.33383      3.69659      0.99464      1.00835
      3.34383      3.03922      1.45458      1.50818
      3.35383      2.81813      0.98007      0.98188
      3.36383      1.21339      0.15298      0.14384
      3.37383      1.91150      0.00421      0.00380
      3.38383      1.94701      0.00002      0.00002
      3.39383      2.84954      0.00072      0.00096
      3.40383      4.15525      0.04455      0.05940
      3.41383      3.45526      0.42800      0.57167
      3.42383      0.74094      0.74806      1.00232
      3.43383      0.29147      0.27582      0.36135
      3.44383      2.19201      0.28686      0.25638
      3.45383      3.91890      0.51016      0.44319
      3.46383      2.12654      0.17314      0.15476
      3.47383      2.93081      0.37022      0.35810
      3.48383      3.81669      0.41542      0.40220
      3.49383      2.16769      0.16997      0.16631
      3.50383      1.78571      0.58213      0.61126
      3.51383      2.20255      0.50323      0.55881
      3.52383      1.55778      0.07525      0.08443
      3.53383      2.06471      0.18647      0.16705
      3.54383      1.81969      0.75357      0.75833
      3.55383      3.05467      1.15153      1.42052
      3.56383      4.15096      1.02664      1.33573
      3.57383      3.15447      0.77051      0.95177
      3.58383      1.68455      0.77224      0.78689
      3.59383      1.65658      0.90277      0.92391
      3.60383      2.47495      1.09818      1.04309
      3.61383      1.57224      0.74185      0.65570
      3.62383      1.41606      0.15580      0.13549
      3.63383      1.31386      0.29998      0.25771
      3.64383      1.59593      0.50119      0.43048
      3.65383      1.63714      0.12023      0.10565
      3.66383      1.24561      0.13211      0.17143
      3.67383      1.43551      0.42587      0.55740
      3.68383      1.47064      0.32878      0.40472
      3.69383      1.12874      0.93756      0.99516
      3.70383      1.64366      0.95171      0.94779
      3.71383      3.02845      0.28732      0.31481
      3.72383      3.71842      0.19650      0.24535
      3.73383      4.54403      0.03529      0.04426
      3.74383      3.65912      0.00089      0.00112
      3.75383      2.67111      0.00367      0.00477
      3.76383      2.51410      0.11099      0.14408
      3.77383      3.11509      0.54627      0.70625
      3.78383      2.13578      0.66858      0.85714
      3.79383      1.87597      0.39273      0.50525
      3.80383      3.61309      0.49228      0.62521
      3.81383      4.84730      0.40908      0.51121
      3.82383      3.59510      0.23338      0.28705
      3.83383      1.67166      0.80991      0.98989
      3.84383      1.20645      0.90553      1.10746
      3.85383      1.47863      0.78635      0.98289
      3.86383      2.47790      0.39842      0.51023
      3.87383      3.64400      0.04552      0.05876
      3.88383      2.92300      0.02307      0.02821
      3.89383      1.88345      0.30913      0.37525
      3.90383      1.97851      0.84433      1.02171
      3.91383      1.28629      0.80701      1.01820
      3.92383      0.68759      0.71678      0.92747
      3.93383      0.23973      0.78761      0.98010
      3.94383      0.86024      0.87393      0.97460
      3.95383      1.86593      1.05216      1.17861
      3.96383      2.79083      1.80639      2.19661
      3.97383      2.42510      1.30672      1.60652
      3.98383      0.79302      0.39833      0.49536
      3.99383      1.63951      0.83217      1.03552
      4.00383      3.27902      1.72643      2.09084
      4.01383      3.15942      1.87355      2.28594
      4.02383      3.09296      1.89733      2.42020
      4.03383      3.30781      1.31674      1.60607
      4.04383      2.05529      0.97354      1.07849
      4.05383      0.68996      0.63655      0.69214
      4.06383      0.05499      1.27438      1.33347
      4.07383      0.00101      1.10153      1.13091
      4.08383      0.04675      0.83452      0.80078
      4.09383      0.98810      0.52135      0.51919
      4.10383      3.60090      0.71846      0.74301
      4.11383      3.66836      0.61673      0.58994
      4.12383      1.91670      0.37651      0.37083
      4.13383      0.25004      1.12516      1.14602
      4.14383      0.05851      1.21321      1.24572
      4.15383      0.57406      0.40997      0.42328
      4.16383      1.49328      0.03595      0.03710
      4.17383      1.86243      0.17777      0.18285
      4.18383      2.03850      0.48618      0.50002
      4.19383      1.06799      0.22656      0.22871
      4.20383      0.98338      0.52380      0.48732
      4.21383      0.60058      1.09093      0.98367
      4.22383      0.05434      1.09340      0.96407
      4.23383      0.00081      0.43612      0.39285
      4.24383      0.02047      0.06910      0.06449
      4.25383      0.43842      0.33849      0.32184
      4.26383      1.86002      0.44143      0.41973
      4.27383      2.72526      0.08039      0.07630
      4.28383      1.96329      0.09303      0.08300
      4.29383      0.78884      0.47026      0.41898
      4.30383      0.42523      0.34086      0.30301
      4.31383      1.56857      0.26164      0.22079
      4.32383      2.79951      0.72662      0.61228
      4.33383      1.96827      1.07763      0.90256
      4.34383      0.27650      1.21442      0.96320
      4.35383      0.00600      1.16940      0.88407
      4.36383      0.00003      0.39580      0.29605
      4.37383      0.00352      0.02348      0.01750
      4.38383      0.15356      0.00104      0.00082
      4.39383      1.11083      0.03758      0.03023
      4.40383      2.33523      0.23201      0.18660
      4.41383      1.91413      0.24655      0.19607
      4.42383      1.43307      0.44496      0.34021
      4.43383      1.46453      0.44721      0.34104
      4.44383      1.51463      0.06386      0.04870
      4.45383      1.22465      0.00520      0.00389
      4.46383      0.71457      0.14064      0.10425
      4.47383      0.96482      0.81009      0.59309
      4.48383      0.29201      0.88126      0.63380
      4.49383      0.35741      0.18212      0.12927
      4.50383      0.43538      0.00622      0.00439
      4.51383      0.43821      0.00959      0.00675
      4.52383      1.07563      0.20209      0.14212
      4.53383      1.29749      0.57796      0.40645
      4.54383      1.75479      0.22371      0.15732
      4.55383      0.91205      0.01575      0.01096
      4.56383      1.82585      0.12898      0.08699
      4.57383      2.00391      0.55895      0.37694
      4.58383      0.33696      0.40063      0.26912
      4.59383      0.10180      0.51432      0.33986
      4.60383      0.79843      0.43891      0.28971
      4.61383      1.27674      0.18897      0.12451
      4.62383      1.22695      0.56872      0.37448
      4.63383      2.14922      0.31917      0.21016
      4.64383      1.99800      0.02428      0.01599
      4.65383      0.92299      0.00028      0.00018
      4.66383      1.62554      0.00500      0.00315
      4.67383      1.67377      0.11097      0.06980
      4.68383      0.55062      0.41493      0.26090
      4.69383      1.10393      0.41984      0.26382
      4.70383      2.13421      0.11669      0.07329
      4.71383      1.26210      0.05457      0.03352
      4.72383      1.04138      0.43253      0.26503
      4.73383      0.44326      0.51522      0.31570
      4.74383      0.02942      0.08307      0.05090
      4.75383      0.01747      0.00181      0.00111
      4.76383      0.35239      0.00001      0.00000
      4.77383      1.03039      0.00000      0.00000
      4.78383      1.17333      0.00000      0.00000
      4.79383      2.45358      0.00000      0.00000
      4.80383      2.55658      0.00000      0.00000
      4.81383      1.08784      0.00000      0.00000
      4.82383      0.62621      0.00000      0.00000
      4.83383      2.10986      0.00000      0.00000
      4.84383      3.08395      0.00000      0.00000
      4.85383      1.69160      0.00000      0.00000
      4.86383      1.35449      0.00000      0.00000
      4.87383      1.88350      0.00000      0.00000
      4.88383      2.33896      0.00000      0.00000
      4.89383      4.60868      0.00000      0.00000
      4.90383      4.43987      0.00000      0.00000
      4.91383      2.04768      0.00000      0.00000
      4.92383      3.58698      0.00000      0.00000
      4.93383      3.49749      0.00000      0.00000
      4.94383      1.65567      0.00000      0.00000
      4.95383      0.29786      0.00000      0.00000
      4.96383      0.02347      0.00000      0.00000
      4.97383      0.40966      0.00000      0.00000
      4.98383      2.00041      0.00000      0.00000
      4.99383      2.19131      0.00000      0.00000
      5.00383      0.59086      0.00000      0.00000
      5.01383      0.03204      0.00000      0.00000
      5.02383      0.08234      0.00000      0.00000
      5.03383      0.96169      0.00000      0.00000
      5.04383      2.71173      0.00000      0.00000
      5.05383      2.28616      0.00000      0.00000
      5.06383      1.65656      0.00000      0.00000
      5.07383      2.13760      0.00000      0.00000
      5.08383      1.89498      0.00000      0.00000
      5.09383      1.13466      0.00000      0.00000
      5.10383      0.24126      0.00000      0.00000
      5.11383      0.38747      0.00000      0.00000
      5.12383      0.98427      0.00000      0.00000
      5.13383      0.34488      0.00000      0.00000
      5.14383      0.04117      0.00000      0.00000
      5.15383      0.42208      0.00000      0.00000
      5.16383      1.03813      0.00000      0.00000
      5.17383      1.27911      0.00000      0.00000
      5.18383      2.37568      0.00000      0.00000
      5.19383      0.91468      0.00000      0.00000
      5.20383      0.05751      0.00000      0.00000
      5.21383      0.09039      0.00000      0.00000
      5.22383      0.72567      0.00000      0.00000
      5.23383      0.80399      0.00000      0.00000
      5.24383      0.13022      0.00000      0.00000
      5.25383      0.27479      0.00000      0.00000
      5.26383      1.48578      0.00000      0.00000
      5.27383      1.46058      0.00000      0.00000
      5.28383      0.33958      0.00000      0.00000
      5.29383      0.71212      0.00000      0.00000
      5.30383      1.08097      0.00000      0.00000
      5.31383      1.71615      0.00000      0.00000
      5.32383      1.46011      0.00000      0.00000
      5.33383      0.33148      0.00000      0.00000
      5.34383      0.48761      0.00000      0.00000
      5.35383      0.23281      0.00000      0.00000
      5.36383      0.04714      0.00000      0.00000
      5.37383      0.47384      0.00000      0.00000
      5.38383      0.96176      0.00000      0.00000
      5.39383      0.26932      0.00000      0.00000
      5.40383      0.09371      0.00000      0.00000
      5.41383      0.70680      0.00000      0.00000
      5.42383      0.82975      0.00000      0.00000
      5.43383      0.38370      0.00000      0.00000
      5.44383      0.96044      0.00000      0.00000
      5.45383      0.49179      0.00000      0.00000
      5.46383      0.03834      0.00000      0.00000
      5.47383      0.16278      0.00000      0.00000
      5.48383      0.87597      0.00000      0.00000
      5.49383      0.63932      0.00000      0.00000
      5.50383      0.06344      0.00000      0.00000
      5.51383      0.03212      0.00000      0.00000
      5.52383      0.47228      0.00000      0.00000
      5.53383      1.04800      0.00000      0.00000
      5.54383      0.97934      0.00000      0.00000
      5.55383      0.86190      0.00000      0.00000
      5.56383      0.60383      0.00000      0.00000
      5.57383      0.96582      0.00000      0.00000
      5.58383      0.26519      0.00000      0.00000
      5.59383      0.00993      0.00000      0.00000
      5.60383      0.00034      0.00000      0.00000
      5.61383      0.02559      0.00000      0.00000
      5.62383      0.34325      0.00000      0.00000
      5.63383      0.84919      0.00000      0.00000
      5.64383      0.47479      0.00000      0.00000
      5.65383      0.05282      0.00000      0.00000
      5.66383      0.06865      0.00000      0.00000
      5.67383      0.65704      0.00000      0.00000
      5.68383      0.86286      0.00000      0.00000
      5.69383      0.15350      0.00000      0.00000
      5.70383      0.00370      0.00000      0.00000
      5.71383      0.00001      0.00000      0.00000
      5.72383      0.00000      0.00000      0.00000
      5.73383      0.00000      0.00000      0.00000
      5.74383      0.00000      0.00000      0.00000
      5.75383      0.00000      0.00000      0.00000
      5.76383      0.00000      0.00000      0.00000
      5.77383      0.00000      0.00000      0.00000
      5.78383      0.00000      0.00000      0.00000
      5.79383      0.00000      0.00000      0.00000
      5.80383      0.00000      0.00000      0.00000
      5.81383      0.00000      0.00000      0.00000
      5.82383      0.00000      0.00000      0.00000
      5.83383      0.00000      0.00000      0.00000
      5.84383      0.00000      0.00000      0.00000
      5.85383      0.00000      0.00000      0.00000
      5.86383      0.00000      0.00000      0.00000
      5.87383      0.00000      0.00000      0.00000
      5.88383      0.00000      0.00000      0.00000
      5.89383      0.00000      0.00000      0.00000
      5.90383      0.00000      0.00000      0.00000
      5.91383      0.00000      0.00000      0.00000
      5.92383      0.00000      0.00000      0.00000
      5.93383      0.00000      0.00000      0.00000
      5.94383      0.00000      0.00008      0.00006
      5.95383      0.00000      0.01180      0.00835
      5.96383      0.00000      0.22427      0.15856
      5.97383      0.00000      0.57822      0.40880
      5.98383      0.00000      0.25694      0.18199
      5.99383      0.00000      0.28842      0.20544
      6.00383      0.00000      0.33171      0.23499
      6.01383      0.00000      0.28843      0.20309
      6.02383      0.00000      0.06313      0.04442
      6.03383      0.00000      0.00196      0.00138
      6.04383      0.00000      0.00001      0.00001
      6.05383      0.00000      0.00196      0.00140
      6.06383      0.00000      0.08456      0.06070
      6.07383      0.00000      0.49500      0.35530
      6.08383      0.00000      0.39297      0.28205
      6.09383      0.00000      0.09268      0.06589
      6.10383      0.00000      0.42266      0.29809
      6.11383      0.00000      0.47607      0.33575
      6.12383      0.00000      0.07268      0.05126
      6.13383      0.00000      0.00150      0.00106
      6.14383      0.00000      0.00000      0.00000
      6.15383      0.00000      0.00000      0.00000
      6.16383      0.00000      0.00000      0.00000
      6.17383      0.00000      0.00000      0.00000
      6.18383      0.00000      0.00065      0.00045
      6.19383      0.00000      0.05903      0.03934
      6.20383      0.00000      0.79881      0.46987
      6.21383      0.00000      1.73825      0.77044
      6.22383      0.00000      0.65628      0.17345
      6.23383      0.00000      0.04382      0.00634
      6.24383      0.00000      0.08295      0.05918
      6.25383      0.00000      0.73812      0.52830
      6.26383      0.00000      1.00107      0.71520
      6.27383      0.00000      0.20670      0.14743
      6.28383      0.00000      0.00637      0.00454
      6.29383      0.00000      0.00009      0.00002
      6.30383      0.00000      0.00992      0.00000
      6.31383      0.00000      0.22692      0.00000
      6.32383      0.00000      0.70250      0.00002
      6.33383      0.00000      0.29883      0.00322
      6.34383      0.00000      0.14347      0.09028
      6.35383      0.00000      0.64723      0.45994
      6.36383      0.00000      0.64336      0.45655
      6.37383      0.00000      0.19874      0.14173
      6.38383      0.00000      0.50588      0.36323
      6.39383      0.00000      0.38137      0.27385
      6.40383      0.00000      0.03912      0.02809
      6.41383      0.00000      0.00054      0.00039
      6.42383      0.00000      0.00000      0.00000
      6.43383      0.00000      0.00045      0.00032
      6.44383      0.00000      0.03457      0.02482
      6.45383      0.00000      0.36308      0.26075
      6.46383      0.00000      0.51621      0.37072
      6.47383      0.00000      0.10995      0.07882
      6.48383      0.00000      0.21766      0.15344
      6.49383      0.00000      0.64019      0.45147
      6.50383      0.00000      0.51366      0.34298
      6.51383      0.00000      0.72460      0.12203
      6.52383      0.00000      1.40086      0.00923
      6.53383      0.00000      0.47144      0.00010
      6.54383      0.00000      0.02166      0.00000
      6.55383      0.00000      0.00013      0.00000
      6.56383      0.00000      0.00001      0.00000
      6.57383      0.00000      0.00212      0.00152
      6.58383      0.00000      0.08893      0.06369
      6.59383      0.00000      0.54055      0.37945
      6.60383      0.00000      0.95884      0.51650
      6.61383      0.00000      1.40677      0.51015
      6.62383      0.00000      0.94433      0.48114
      6.63383      0.00000      0.31511      0.21628
      6.64383      0.00000      0.02324      0.01663
      6.65383      0.00000      0.07383      0.05135
      6.66383      0.00000      0.48002      0.33384
      6.67383      0.00000      0.44360      0.30907
      6.68383      0.00000      0.43678      0.31444
      6.69383      0.00000      1.10633      0.79962
      6.70383      0.00000      0.48269      0.34873
      6.71383      0.00000      0.03178      0.02295
      6.72383      0.00000      0.00031      0.00022
      6.73383      0.00000      0.00001      0.00001
      6.74383      0.00000      0.00223      0.00150
      6.75383      0.00000      0.09239      0.06208
      6.76383      0.00000      0.53281      0.34767
      6.77383      0.00000      0.80093      0.27124
      6.78383      0.00000      1.60579      0.18183
      6.79383      0.00000      1.19212      0.41572
      6.80383      0.00000      0.24863      0.15304
      6.81383      0.00000      0.12087      0.08685
      6.82383      0.00000      0.52872      0.38053
      6.83383      0.00000      0.34424      0.24771
      6.84383      0.00000      0.10553      0.07352
      6.85383      0.00000      0.48542      0.33376
      6.86383      0.00000      0.42192      0.29009
      6.87383      0.00000      0.04977      0.03421
      6.88383      0.00000      0.01153      0.00737
      6.89383      0.00000      0.15232      0.09681
      6.90383      0.00000      0.30011      0.19152
      6.91383      0.00000      0.25849      0.18235
      6.92383      0.00000      0.57638      0.42301
      6.93383      0.00000      0.42261      0.30924
      6.94383      0.00000      0.58141      0.42350
      6.95383      0.00000      0.23537      0.17141
      6.96383      0.00000      0.01319      0.00961
      6.97383      0.00000      0.00010      0.00007
      6.98383      0.00009      0.00088      0.00056
      6.99383      0.01130      0.06473      0.03655
      7.00383      0.20246      0.87068      0.37112
      7.01383      0.49094      2.49576      0.81713
      7.02383      0.16561      1.51573      0.54298
      7.03383      0.13360      0.73433      0.40811
      7.04383      0.48586      0.82874      0.53997
      7.05383      0.40171      0.54021      0.37582
      7.06383      0.50891      0.51956      0.07127
      7.07383      0.28648      1.63306      0.21202
      7.08383      0.44543      1.13078      0.40435
      7.09383      0.32668      0.21920      0.13604
      7.10383      0.07425      0.39623      0.29185
      7.11383      0.35387      0.48700      0.35898
      7.12383      0.41199      0.08209      0.06051
      7.13383      0.10182      0.00187      0.00138
      7.14383      0.44598      0.00001      0.00001
      7.15383      0.90949      0.00065      0.00048
      7.16383      0.34053      0.04420      0.03229
      7.17383      0.17723      0.44409      0.29322
      7.18383      0.51760      1.00818      0.40762
      7.19383      0.50945      1.17600      0.44098
      7.20383      0.46209      0.96627      0.64747
      7.21383      0.09100      0.49106      0.36859
      7.22383      0.00301      0.05924      0.04478
      7.23383      0.03624      0.00107      0.00081
      7.24383      0.33730      0.00167      0.00119
      7.25383      0.43316      0.05819      0.04093
      7.26383      0.29271      0.31898      0.19065
      7.27383      1.08332      0.63599      0.12018
      7.28383      1.18541      0.58806      0.01036
      7.29383      0.74370      0.11243      0.01268
      7.30383      0.80487      0.26702      0.19539
      7.31383      0.69164      0.55771      0.41140
      7.32383      1.05750      0.15897      0.11723
      7.33383      0.75827      0.01776      0.00452
      7.34383      0.38556      0.33289      0.00002
      7.35383      0.04575      1.28877      0.00000
      7.36383      0.00077      0.67532      0.00000
      7.37383      0.00000      0.04817      0.00022
      7.38383      0.00000      0.02007      0.01543
      7.39383      0.00144      0.18636      0.14661
      7.40383      0.07096      0.24192      0.19026
      7.41383      0.56130      0.13376      0.10256
      7.42383      1.07728      0.50410      0.38184
      7.43383      1.16902      0.51069      0.38402
      7.44383      0.61629      0.58789      0.43447
      7.45383      0.44822      0.28361      0.20917
      7.46383      0.38726      0.08709      0.05952
