Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
     -3.09827      2.67004      1.20610      1.46394
     -3.08827      1.54878      0.70886      0.83992
     -3.07827      1.39186      0.56692      0.82495
     -3.06827      2.05792      0.85004      1.20788
     -3.05827      1.98258      0.83473      1.14785
     -3.04827      1.35368      0.57091      0.78278
     -3.03827      1.66431      0.79006      0.87426
     -3.02827      1.67813      0.85156      0.82657
     -3.01827      1.43398      0.64446      0.78952
     -3.00827      1.93890      0.80542      1.13348
     -2.99827      2.22088      0.95875      1.26212
     -2.98827      1.06992      0.45600      0.61392
     -2.97827      0.61093      0.22471      0.38622
     -2.96827      0.70680      0.32914      0.37766
     -2.95827      0.95017      0.50250      0.44767
     -2.94827      1.85813      0.91689      0.94124
     -2.93827      2.04496      0.98844      1.05652
     -2.92827      1.41973      0.78771      0.63203
     -2.91827      1.08492      0.58531      0.49961
     -2.90827      0.73364      0.36868      0.36496
     -2.89827      0.15060      0.07481      0.07578
     -2.88827      0.00531      0.00263      0.00268
     -2.87827      0.00211      0.00097      0.00114
     -2.86827      0.12236      0.05733      0.06504
     -2.85827      1.02525      0.49256      0.53269
     -2.84827      1.33364      0.66253      0.67111
     -2.83827      0.99700      0.50499      0.49201
     -2.82827      1.27793      0.55957      0.71836
     -2.81827      0.54512      0.21989      0.32522
     -2.80827      0.74874      0.38124      0.36750
     -2.79827      1.33928      0.66638      0.67290
     -2.78827      2.95691      1.33136      1.62555
     -2.77827      3.03804      1.31678      1.72125
     -2.76827      1.06374      0.41681      0.64693
     -2.75827      0.79553      0.34467      0.45086
     -2.74827      0.85129      0.44110      0.41020
     -2.73827      1.55553      0.73082      0.82472
     -2.72827      1.61905      0.60169      1.01736
     -2.71827      1.73084      0.54085      1.18999
     -2.70827      1.64566      0.59125      1.05441
     -2.69827      1.36524      0.63768      0.72756
     -2.68827      1.51159      0.73194      0.77964
     -2.67827      1.34868      0.59627      0.75242
     -2.66827      0.88249      0.32172      0.56077
     -2.65827      0.18113      0.06258      0.11855
     -2.64827      0.23907      0.13604      0.10302
     -2.63827      1.11624      0.60307      0.51317
     -2.62827      1.51533      0.77209      0.74324
     -2.61827      1.67637      0.81909      0.85728
     -2.60827      1.31888      0.65493      0.66394
     -2.59827      0.23639      0.12121      0.11518
     -2.58827      0.00663      0.00347      0.00316
     -2.57827      0.00125      0.00083      0.00042
     -2.56827      0.06035      0.04020      0.02014
     -2.55827      0.42671      0.28335      0.14336
     -2.54827      0.81469      0.49241      0.32228
     -2.53827      2.17863      1.04884      1.12978
     -2.52827      2.21329      0.96312      1.25017
     -2.51827      0.47218      0.20744      0.26474
     -2.50827      0.47056      0.30292      0.16764
